"V1" "V2"
"5455" -1 -0.001236968
"5456" 1 -0.435599905
"5457" 0.095519932 -0.581189103
"5458" -0.378487597 0.557613107
"5459" 0.625397424 0.56416873
"5460" -0.549220153 0.110369398
"5461" -0.61618409 -0.61339738
"5462" -0.63126912 0.02905356
"5463" -0.01944996 0.71912482
"5464" 0.11268285 -0.55815408
"5465" 0.62141462 0.56492212
"5466" 0.68546743 -0.73567041
"5467" -0.51312061 0.52891836
"5468" -0.6176417 -0.61521035
"5469" -0.56096987 0.12339449
"5470" -0.67100738 0.65629119
"5471" -0.19845916 0.57775675
"5472" 1 -0.44172701
"5473" 0.09709881 -0.57501938
"5474" 0.62962363 0.56901062
"5475" -0.68255916 -0.01832037
"5476" 0.62494157 0.56707169
"5477" 1 -0.47408986
"5478" -0.31169255 0.26870217
"5479" -0.63917361 0.6416303
"5480" 0.18112294 -0.1671002
"5481" -0.02955093 0.71547501
"5482" 0.03553663 -0.63390218
"5483" 0.56738917 0.12943218
"5484" 0.65873372 0.61988533
"5485" -0.42522892 0.49690019
"5486" 0.17335409 -0.14627436
"5487" -0.64140531 0.02517047
"5488" -0.62038203 -0.6171112
"5489" -0.68115269 -1
"5490" -0.45920559 0.39869482
"5491" 0.22765344 -0.08228459
"5492" 1 -0.43085874
"5493" 0.63174216 0.56416849
"5494" -0.59177408 -0.58029885
"5495" 0.08442067 -0.5950812
"5496" -0.622328972 -0.619778177
"5497" 0.059017522 -0.61734516
"5498" -0.66964501 0.002165467
"5499" -0.306025439 0.350542097
"5500" 1 -0.442639966
"5501" 0.196360837 -0.108902416
"5502" -0.670658843 0.666465742
"5503" -0.621427409 -0.61897706
"5504" 0.061919189 -0.616067491
"5505" -0.672143091 0.668489623
"5506" -0.312025326 0.349480566
"5507" 0.211945207 -0.111626883
"5508" -0.670746671 -0.001121021
"5509" 0.634032689 0.569222261
"5510" -0.61754048 -0.59521751
"5511" -0.01087251 -1
"5512" -0.64728027 0.02592422
"5513" 0.64814154 0.60686196
"5514" 0.15162033 -0.52430622
"5515" -0.46733957 0.52290721
"5516" 0.51248008 0.08853503
"5517" 0.03499748 -0.62905492
"5518" 0.17845073 -0.1386179
"5519" -0.44653958 0.31179304
"5520" 0.56515629 0.19601618
"5521" -0.03111898 0.71488264
"5522" 0.67680387 -0.74244464
"5523" -0.61737979 -0.61451356
"5524" -0.6167152 -0.6138016
"5525" -0.6352477 0.645527
"5526" 0.5538692 0.5209068
"5527" -0.4233544 0.2049274
"5528" 0.5565786 -0.7112982
"5529" 0.1835624 -0.1504077
"5530" 1 0.6216347
"5531" 0.07780596 -0.59141509
"5532" 1 -0.38027889
"5533" 0.62712685 0.57277274
"5534" -0.62220565 -0.62320227
"5535" -0.47687772 0.35585261
"5536" 0.66957503 -0.74171439
"5537" -0.031049 0.70961501
"5538" -0.62550077 -0.62397349
"5539" 0.16353119 -0.13913732
"5540" 0.66305079 0.62242122
"5541" -0.44704489 0.38655553
"5542" 1 -0.43324871
"5543" 0.57005082 0.1297875
"5544" 0.03080374 -0.63272014
"5545" 1 -0.39795142
"5546" -0.49747172 0.54718261
"5547" 0.06189488 -0.62917981
"5548" 0.55166719 0.10729245
"5549" -0.62023776 -0.61849215
"5550" 0.66203144 0.62377368
"5551" -0.65659491 0.02971027
"5552" -0.61704393 -0.61446726
"5553" 0.62906284 0.56854797
"5554" -0.57916933 0.10594005
"5555" -0.22430332 0.54798012
"5556" -0.67924348 0.65916507
"5557" 0.09871653 -0.57256502
"5558" 1 -0.44540559
"5559" -1 -0.67073079
"5560" 0.11310416 -0.55605413
"5561" -0.03073536 0.71406271
"5562" -0.55977336 -0.58899351
"5563" -0.44652898 0.31108951
"5564" 1 -0.49433947
"5565" 0.55163478 0.14519074
"5566" 0.0658740583 -0.6160644447
"5567" -0.3117651767 0.3540790671
"5568" -0.6725895673 -0.0001222495
"5569" 0.638756162 0.5709414725
"5570" 0.2181103221 -0.1085719295
"5571" -0.6759254735 0.6719588292
"5572" -0.6237332669 -0.6213893412
"5573" -0.58113555 -0.56895887
"5574" -0.67872177 -1
"5575" 1 -0.43295708
"5576" -0.43575285 0.5049832
"5577" -0.64679151 0.02237568
"5578" 0.10550709 -0.57397961
"5579" 0.62603285 0.56412796
"5580" -0.61561572 -0.61896976
"5581" 1 -0.40558727
"5582" 0.65147693 0.61214866
"5583" 0.07103654 -0.58769753
"5584" -0.45533995 0.38136978
"5585" 0.53967383 0.10538721
"5586" -1 0.67144497
"5587" -1 -0.67288707
"5588" -0.62534121 0.0406643
"5589" 0.05968032 -0.61480559
"5590" 0.62419257 0.56388876
"5591" -0.42148525 0.50676204
"5592" 0.2104361 -0.11208055
"5593" -0.56464334 -0.58791402
"5594" 0.13787849 -0.52883223
"5595" -0.64309327 0.65044681
"5596" 1 -0.43835866
"5597" 0.62852225 0.56829587
"5598" -0.51397416 0.15462824
"5599" -0.01497892 -1
"5600" -0.11228035 0.65368934
"5601" -0.69447347 -0.02198805
"5602" -0.62675673 -0.62762755
"5603" 0.65902472 0.61058736
"5604" -0.29698318 0.24290756
"5605" 0.10817553 -0.5762313
"5606" 0.53276333 0.09096288
"5607" -0.57408239 0.61701879
"5608" 0.03493045 -0.63372687
"5609" 0.66365413 0.6245053
"5610" 1 -0.42363707
"5611" 0.16421336 -0.13905759
"5612" 0.57211165 0.13007578
"5613" -0.6254761 -0.62227228
"5614" -0.44942244 0.38546494
"5615" -0.42242383 0.49510694
"5616" 0.53472024 0.10800661
"5617" -0.61574728 -0.61321947
"5618" 0.64862306 0.60845092
"5619" 0.10262213 -0.56598453
"5620" -0.63929314 0.02306221
"5621" 1 -0.45605526
"5622" -0.61699999 -0.61494585
"5623" -0.64203996 0.64471792
"5624" 0.55881981 0.19184069
"5625" -0.31619747 0.27354028
"5626" 0.93330463 -0.12828662
"5627" -0.02868665 0.71723078
"5628" -0.68117811 -0.02046921
"5629" -0.61755208 -0.61584497
"5630" -0.67518136 1
"5631" 1 -0.42894987
"5632" -0.41467122 0.50154308
"5633" 0.08522789 -0.60415716
"5634" 0.63509598 0.56948409
"5635" -0.65825809 0.02026071
"5636" 0.08546396 -0.60632841
"5637" 0.68179519 1
"5638" -0.65526941 0.02301782
"5639" -0.61824124 -0.61644585
"5640" 1 -0.43121504
"5641" -0.45687201 0.52108961
"5642" 0.60737301 0.51945169
"5643" 1 -0.45180229
"5644" 0.10261491 -0.56748773
"5645" -0.6686997 1
"5646" -0.64098414 0.02285019
"5647" 0.62290999 0.56305559
"5648" -0.61574285 -0.61318149
"5649" -0.40350074 0.48765995
"5650" -0.7294715697 -0.7263435759
"5651" -0.2822780433 0.3083275763
"5652" -0.0707355885 0.6516521312
"5653" 0.9754185091 -0.4880144285
"5654" -0.5866165791 -0.1571663959
"5655" 0.6337547284 0.7208485029
"5656" 0.2263448876 -0.0005827466
"5657" -0.30453783 0.26111881
"5658" 0.1138036 -0.56020702
"5659" -0.03542731 0.70917629
"5660" -0.68456997 -0.01892614
"5661" 1 0.62020191
"5662" -0.63704108 0.63978122
"5663" 0.70053788 -0.72609817
"5664" -0.61726402 -0.6144093
"5665" 0.05262887 -0.61774658
"5666" 0.00458566 1
"5667" -0.40971946 0.48884034
"5668" 0.20076353 -0.11828317
"5669" 0.62306077 0.55811645
"5670" -0.63981776 0.02380982
"5671" -0.682310385 0.005276102
"5672" 0.067580987 -0.621495398
"5673" -0.636148031 -0.634246212
"5674" -0.651835415 0.642819352
"5675" 0.196119432 -0.098165181
"5676" -0.286624911 0.323581923
"5677" 1 -0.411405447
"5678" -0.64788355 0.0322701
"5679" 0.57673277 0.43940504
"5680" 0.08176218 -0.61394808
"5681" -0.4828904 0.53361507
"5682" 1 0.62659443
"5683" 0.25166176 -0.08725804
"5684" -0.62721362 -0.6227927
"5685" -0.68796706 -0.01405786
"5686" -0.27434584 0.22565687
"5687" 0.0998015 -0.58149702
"5688" 1 0.62339778
"5689" 1 -0.44112128
"5690" -0.03826317 0.70656177
"5691" -0.59073942 0.59996207
"5692" -0.62858147 -0.62411862
"5693" 0.66790518 0.62490678
"5694" -0.45238431 0.51404532
"5695" 0.17954377 -0.1477964
"5696" -0.64767586 0.02950876
"5697" 0.03659634 -0.63999578
"5698" 0.57576096 0.12890709
"5699" -0.63634712 -0.64264945
"5700" -1 0.67836545
"5701" 0.05516906 -0.61955325
"5702" 0.64127253 0.57154754
"5703" 1 -0.42785232
"5704" -0.47350911 0.39405929
"5705" 0.21463818 -0.09005201
"5706" -0.01499293 -1
"5707" -0.64207125 0.65416579
"5708" 0.65318729 0.61166917
"5709" 0.15300028 -0.51426162
"5710" 0.55123482 0.09621119
"5711" -0.09238515 0.68749953
"5712" -0.52903069 0.15005464
"5713" -0.65359703 0.66459532
"5714" 0.15114739 -0.56868196
"5715" 1 -0.44864109
"5716" -0.08041384 0.6799776
"5717" 0.6367976 0.58160396
"5718" -0.53415059 0.15234302
"5719" -0.01608093 -1
"5720" -1 -0.67271417
"5721" 0.08111905 -0.57916556
"5722" 1 -0.4221859
"5723" -0.56320937 -0.58494544
"5724" 0.64947546 0.60960801
"5725" -0.44778825 0.38793295
"5726" 0.53596044 0.10650919
"5727" 1 -0.4317715
"5728" 0.06481418 -0.61561641
"5729" -0.61983306 0.05201661
"5730" -0.43649277 0.52344469
"5731" -0.57068502 -0.58910057
"5732" 0.21034843 -0.09945899
"5733" -1 -0.67565749
"5734" 1 -0.44617214
"5735" 0.06911862 -0.62056603
"5736" 0.20203723 -0.09813846
"5737" 0.57623154 0.43009147
"5738" 1 0.62720771
"5739" -0.47753115 0.53457499
"5740" -0.64062796 0.04183233
"5741" -0.49053513 0.54521791
"5742" 0.68801035 0.6356929
"5743" -0.65598776 0.04002752
"5744" 0.03536552 -0.65332512
"5745" 0.1898208 -0.15297196
"5746" 0.58968799 0.13138455
"5747" -0.64407718 -0.63806717
"5748" -0.55359412 0.13712742
"5749" 1 -0.42962499
"5750" -0.64227762 0.6540426
"5751" -0.09170066 0.67014047
"5752" 0.08624824 -0.60754579
"5753" -0.62427534 -0.62267806
"5754" 0.63364827 0.57733944
"5755" -0.68106 -1
"5756" -0.45652374 0.39827941
"5757" 0.09607866 -0.56871545
"5758" 0.57414683 0.45975995
"5759" 1 0.62715718
"5760" -0.57764807 -0.5773815
"5761" 1 -0.44505398
"5762" -0.43153652 0.5022323
"5763" 1 -0.37600991
"5764" 0.18683357 -0.11109164
"5765" 0.62598504 0.56437496
"5766" 0.6662348 -0.74821926
"5767" -0.64126969 0.02827131
"5768" 0.05885921 -0.61799549
"5769" 0.04736478 -0.61954564
"5770" 1 -0.16669178
"5771" 0.19348138 -0.12000581
"5772" 0.61984227 0.5665016
"5773" 1 -0.59085581
"5774" -1 -0.6699409
"5775" -0.43550635 0.37820577
"5776" -0.61977227 -0.61593725
"5777" 0.65348467 0.61801239
"5778" 1 -0.36100047
"5779" -0.46422245 0.31716238
"5780" 0.55862765 0.12353839
"5781" 0.67829078 -0.75363896
"5782" -0.04707605 0.71019943
"5783" -0.6393484874 -0.6388396452
"5784" 0.0834608238 -0.6216092812
"5785" 0.6669258895 0.5845028712
"5786" -0.3195979734 0.3655079011
"5787" -0.6884432491 -0.0002653006
"5788" -0.6953758959 0.6943812006
"5789" 0.2510490035 -0.0956215421
"5790" -0.62799781 0.07851039
"5791" 0.58739115 0.13196998
"5792" 0.0410297 -0.65596602
"5793" 1 -0.40862505
"5794" -0.53612537 0.58909119
"5795" 0.69276332 0.64334127
"5796" 0.14849828 -0.12645454
"5797" -1 -0.6819954
"5798" -0.4904104 0.3009449
"5799" 1 -0.1698143
"5800" 0.6121652 0.5879018
"5801" -0.5968803 -0.5696516
"5802" 1 -0.6222026
"5803" -0.0556894 0.6963135
"5804" 0.06694178 -0.62222225
"5805" -0.65461967 0.02915554
"5806" 1 -0.37850017
"5807" -0.63201079 -0.62699915
"5808" -0.44691486 0.51250897
"5809" 0.18444558 -0.0991034
"5810" 0.67223209 -0.75152263
"5811" 1 -0.43629894
"5812" -0.46007773 0.32729693
"5813" 0.64869913 0.60861178
"5814" -0.56176711 -0.52909789
"5815" 0.54670385 0.10697446
"5816" 0.08674202 -0.57673207
"5817" -0.04129709 0.71120879
"5818" -0.99259376 -0.71459478
"5819" 0.27993707 -0.13989337
"5820" 0.97487388 -0.4156645
"5821" -0.37485682 0.36406577
"5822" 0.50990543 0.5476613
"5823" -0.7103238 0.77650294
"5824" 0.09100891 -0.60414917
"5825" 0.03405689 -0.66063843
"5826" -0.50964001 0.56103927
"5827" 0.69935765 0.64064648
"5828" -0.66115433 0.04566681
"5829" -0.65193034 -0.6452624
"5830" 0.19580445 -0.1565246
"5831" 0.59708329 0.13278564
"5832" -0.627165646 -0.624675535
"5833" -0.671586586 0.007080924
"5834" 0.196111414 -0.104423311
"5835" 1 -0.425150918
"5836" 0.062234678 -0.618994401
"5837" -0.675310976 0.670413258
"5838" -0.300959915 0.358915286
"5839" -0.61579322 -0.61337101
"5840" -0.51899164 0.53750306
"5841" 0.53779918 0.10024784
"5842" -0.0209857 0.72397291
"5843" -0.62868136 0.0340182
"5844" 0.64708512 0.60671234
"5845" 0.10849233 -0.56291309
"5846" -0.01036616 -1
"5847" -0.4974352 0.54573376
"5848" -0.61817402 -0.59500696
"5849" 0.49939485 0.07924542
"5850" 0.15766135 -0.53669306
"5851" 0.65275063 0.61037484
"5852" -0.65315604 0.03100175
"5853" -0.64646405 0.6591744
"5854" -0.08321364 0.69519677
"5855" 0.59272509 0.10552945
"5856" -0.54272936 0.14687461
"5857" 0.65972698 0.62093673
"5858" 0.07038767 -0.61896505
"5859" 1 -0.39914307
"5860" -1 -0.6830908
"5861" 1 -0.3923258
"5862" -0.5691499 0.0786355
"5863" 0.6549328 0.6169907
"5864" -0.5834805 -0.5720036
"5865" 0.5472118 0.1027556
"5866" -0.5286341 0.5923896
"5867" -0.02248528 0.72313301
"5868" 0.64641751 0.60611214
"5869" 0.10745154 -0.56422679
"5870" -0.51974413 0.53755785
"5871" 0.53934647 0.10149119
"5872" -0.61616146 -0.6133825
"5873" -0.62902638 0.03385687
"5874" -0.62108965 -0.61430026
"5875" 1 -0.3682366
"5876" -0.5330767 0.12684627
"5877" -0.09252746 0.66751644
"5878" 0.62499247 0.56730713
"5879" -0.6285902 0.63758843
"5880" 0.6699504 -0.74310365
"5881" -0.61866418 -0.61637689
"5882" 0.09270568 -0.58380104
"5883" -0.63849963 0.64824024
"5884" -0.10049616 0.66155491
"5885" 0.62694705 0.5673063
"5886" -0.52703857 0.1467835
"5887" 1 -0.43056126
"5888" 0.13786441 -0.5226906
"5889" -1 -0.67331093
"5890" 1 -0.43842249
"5891" -0.42843042 0.51330709
"5892" 0.62507945 0.5607703
"5893" -0.01429139 -1
"5894" -0.62787984 0.03465373
"5895" -0.326196329 0.303592085
"5896" -0.657044969 0.657329657
"5897" 1 -0.23720827
"5898" -0.007086097 0.730152587
"5899" 0.124603549 -0.54908192
"5900" 0.549943512 0.134416941
"5901" -0.674303232 -0.013250687
"5902" -0.65018817 0.65101511
"5903" -0.67653343 -0.01452763
"5904" 1 -0.5100118
"5905" -0.32146492 0.29192432
"5906" -0.01520675 0.72419086
"5907" 0.62034046 0.56929197
"5908" 0.12103534 -0.55123574
"5909" -0.6162082 -0.61328209
"5910" 0.54364982 0.11555108
"5911" 0.11989865 -0.55186906
"5912" -0.02190901 0.71953099
"5913" -0.44165857 0.31214755
"5914" 1 -0.50894374
"5915" 0.65297762 0.61214291
"5916" -0.6177595 -0.61398817
"5917" -0.63104948 0.02225542
"5918" 0.53772553 0.12020784
"5919" 0.6489246 0.62123491
"5920" 0.80967304 -0.62309285
"5921" -0.44968275 0.51427147
"5922" 1 -0.23588724
"5923" 0.02492696 -0.635668542
"5924" -0.322915814 0.328197778
"5925" -0.668524061 -0.005580842
"5926" 0.561624069 0.164121335
"5927" -0.616843487 -0.614218903
"5928" 0.176683817 -0.14434571
"5929" -0.662442406 0.662021627
"5930" -0.6756634 0.67355602
"5931" -0.65475956 0.01238104
"5932" 1 -0.47410641
"5933" 0.67339537 1
"5934" 0.12428181 -0.53807657
"5935" -0.30444736 0.38255142
"5936" -0.61843985 -0.62305275
"5937" -0.62173517 -0.61858436
"5938" 0.66406468 0.62581115
"5939" 0.16759771 -0.14301729
"5940" -0.63034864 0.03075645
"5941" 0.03939556 -0.63877871
"5942" -0.43495856 0.5114868
"5943" 0.57461653 0.12861509
"5944" -1 -0.6749605
"5945" 1 -0.6100964
"5946" 0.637958 0.622227
"5947" 0.5299496 0.1076801
"5948" -0.5733708 -0.5818959
"5949" -0.4598873 0.377528
"5950" 1 -0.172366
"5951" -0.61559032 -0.61324195
"5952" 0.64982924 0.6103322
"5953" -0.64438036 0.02331389
"5954" 0.53606872 0.10589622
"5955" 1 -0.41493311
"5956" 0.08539758 -0.58791004
"5957" -0.44775302 0.50947928
"5958" 0.0571322 -0.62496588
"5959" -0.69024967 -0.01762182
"5960" -0.03589042 0.71830185
"5961" 0.63581681 0.5699928
"5962" 0.20771081 -0.12726385
"5963" -0.64201222 0.64490002
"5964" -0.30854101 0.26371907
"5965" -0.29215314 0.27525352
"5966" -0.68494418 -0.01206753
"5967" -0.5950666 0.62978618
"5968" 1 -0.43147075
"5969" 0.6379058 0.57385028
"5970" -0.62100166 -0.62080412
"5971" 0.09490044 -0.58378821
"5972" -0.5406043 0.1417054
"5973" -0.07040636 0.68617068
"5974" 0.57107985 0.49637653
"5975" 1 0.63122652
"5976" -0.63725371 0.65200255
"5977" 1 -0.45030096
"5978" 0.09323071 -0.5980169
"5979" 0.68398054 -0.73894794
"5980" 0.19331122 -0.1249076
"5981" -0.61811195 -0.6154699
"5982" -0.4529457 0.31345523
"5983" 0.04709792 -0.62087523
"5984" 0.62301517 0.56504215
"5985" -0.03945248 0.70987863
"5986" -0.62128406 -0.61790912
"5987" 0.56829819 0.12938116
"5988" -0.42954823 0.4992746
"5989" -0.64218902 0.02550283
"5990" 0.17398518 -0.14640263
"5991" 0.03561324 -0.63465131
"5992" 0.65982507 0.62055607
"5993" -0.61738567 -0.61676859
"5994" 1 -0.42454926
"5995" -0.44121182 0.5149307
"5996" 0.53217029 0.10084363
"5997" 0.65328234 0.61291844
"5998" -0.63496221 0.03005546
"5999" 0.10283542 -0.56867812
"6000" -0.67689958 -1
"6001" 0.1146931 -0.55879188
"6002" -0.44052491 0.50505759
"6003" 0.52603535 0.09831321
"6004" -0.64224969 0.02331848
"6005" 0.64696046 0.60617021
"6006" -0.58296483 -0.56707665
"6007" 0.66033613 -1
"6008" -1 0.668167
"6009" -0.63676219 0.02405592
"6010" 0.04250903 -0.62063753
"6011" 1 -0.49755188
"6012" -0.39471961 0.48433328
"6013" 0.19225789 -0.1237156
"6014" -0.61432789 -0.61093035
"6015" 0.53650988 0.10773209
"6016" 0.1169182 -0.550498
"6017" -0.02917977 0.71472924
"6018" -0.45662975 0.30890446
"6019" 0.65497927 0.61304654
"6020" 1 -0.48389211
"6021" 1 -0.46227833
"6022" -0.63841119 0.02497912
"6023" -0.41695539 0.49396707
"6024" 0.19891761 -0.11400952
"6025" 0.62234073 0.56249891
"6026" 0.05406233 -0.61743069
"6027" -0.61757628 -0.61491169
"6028" -0.62283909 -0.62122898
"6029" 0.63214141 0.57481641
"6030" -0.54652222 0.1402994
"6031" 0.08710426 -0.60200642
"6032" -0.64136947 0.65263094
"6033" 1 -0.42845424
"6034" -0.09516931 0.6669586
"6035" -0.62639651 -0.62224726
"6036" 0.17793481 -0.14722954
"6037" 0.66535035 0.62349586
"6038" 0.57359074 0.12892282
"6039" -0.64617822 0.02820466
"6040" -0.44625422 0.50971192
"6041" 0.03660072 -0.63821917
"6042" -0.617438736 -0.617226885
"6043" -0.670709098 0.002407595
"6044" -0.317831206 0.385527818
"6045" 0.538606217 0.093560697
"6046" -0.690086155 0.684430446
"6047" 0.103657499 -0.574944909
"6048" 0.655754751 0.609952871
"6049" 0.104407179 -0.564527355
"6050" 0.62490451 0.567430242
"6051" -0.667084204 -0.003085558
"6052" 1 -0.356926335
"6053" 0.669021914 -0.74355826
"6054" -0.313258628 0.342738737
"6055" -0.666618316 0.663782749
"6056" -0.61932471 -0.61605457
"6057" 0.62424164 0.56387311
"6058" -0.51809712 0.53606733
"6059" -0.63092596 0.03430321
"6060" 0.20749984 -0.12489858
"6061" 0.05330152 -0.62146253
"6062" -0.02242592 0.72406728
"6063" -0.61956024 -0.61782172
"6064" 0.06634297 -0.62140593
"6065" 0.65963377 0.62139061
"6066" 1 -0.4000633
"6067" -0.48966227 0.54128759
"6068" -0.65382856 0.02884377
"6069" 0.54817493 0.10656742
"6070" 0.20359595 -0.0992224
"6071" -1 0.67244736
"6072" 1 -0.42741209
"6073" -0.46350974 0.38080122
"6074" 0.54956273 0.38998223
"6075" 0.05476812 -0.61670286
"6076" -0.62826133 -0.62916461
"6077" 1 -0.38675013
"6078" -0.46409946 0.53141677
"6079" 0.67348998 -0.74477328
"6080" -0.62245785 -0.6187732
"6081" 0.63352547 0.57414807
"6082" 0.08208146 -0.61793118
"6083" -0.65975253 0.02473302
"6084" -0.62850712 -0.62404908
"6085" -0.64899803 0.03265851
"6086" 0.23342559 -0.08115809
"6087" 0.07376301 -0.61800619
"6088" 0.57497692 0.49236567
"6089" -0.48093909 0.53282916
"6090" 1 -0.42545043
"6091" 0.05692524 -0.61969395
"6092" -0.6225491 -0.61759763
"6093" 0.62490511 0.55869343
"6094" 0.21194108 -0.10613566
"6095" -0.05027627 0.70399392
"6096" 1 -0.42945745
"6097" -0.47985207 0.32307928
"6098" -0.61593806 -0.61326004
"6099" 0.64717278 0.60702009
"6100" -0.63082942 0.02969784
"6101" -0.51289105 0.52985022
"6102" 0.53851823 0.10437764
"6103" -0.01966891 0.72277056
"6104" 0.10959428 -0.56029754
"6105" -0.61666622 -0.61372095
"6106" -0.43336861 0.19971755
"6107" 0.55167936 0.14369893
"6108" -0.63565402 0.64577801
"6109" 0.67307044 -0.74408286
"6110" -0.03660831 0.70967889
"6111" 1 -0.3005778
"6112" 0.09416688 -0.58180351
"6113" 1 0.62471212
"6114" 1 -0.44384526
"6115" -0.61588505 -0.61342185
"6116" -0.64376794 0.02309118
"6117" 0.56790738 0.47035528
"6118" -0.44173271 0.50684021
"6119" -1 -0.67250797
"6120" 1 0.59968869
"6121" 1 -0.44684751
"6122" -0.56315954 -0.58551361
"6123" 0.565457 0.47769524
"6124" -0.44575331 0.38704564
"6125" 0.08903999 -0.5741772
"6126" -0.61649442 -0.61434062
"6127" 0.60313491 0.5126421
"6128" 1 -0.43032759
"6129" 0.67851891 1
"6130" 0.08896479 -0.59379273
"6131" -0.6493966 0.02259743
"6132" -0.4466415 0.51184726
"6133" -0.73183142 -0.72374284
"6134" 0.13041407 0.79628058
"6135" 0.97602318 -0.28643409
"6136" -0.3489223 0.45321395
"6137" 0.18017349 -0.52793993
"6138" 0.58518177 0.18171289
"6139" -0.62999142 -0.08239966
"6140" -1 -0.67474205
"6141" 0.0948829 -0.57902077
"6142" -0.43631843 0.52104995
"6143" -0.61927699 0.04747007
"6144" 0.57463233 0.48381097
"6145" -0.56348446 -0.58408481
"6146" 1 -0.43961188
"6147" -0.78492726 -0.8025855
"6148" 0.54364696 0.63610345
"6149" 0.23589595 -0.09538776
"6150" 0.03973314 -0.66706346
"6151" -0.60198424 0.35444214
"6152" -0.28471849 0.73608523
"6153" 0.9965304 -0.42559633
"6154" -0.5319535 0.1470053
"6155" 1 -0.4294268
"6156" -0.1070108 0.6576068
"6157" 0.0904939 -0.5893916
"6158" -0.6417551 0.6506393
"6159" -0.6205418 -0.6187323
"6160" 0.6298115 0.5704742
"6161" -0.616098 -0.61387771
"6162" 0.65090672 0.61171607
"6163" -0.45448988 0.51439271
"6164" 1 -0.40860774
"6165" 0.08204294 -0.59344049
"6166" -0.64596547 0.02410585
"6167" 0.53722267 0.10543327
"6168" -0.61609842 -0.61387031
"6169" -0.40471054 0.49002804
"6170" -0.6696759 1
"6171" 0.10028514 -0.57053505
"6172" 0.62372217 0.56149251
"6173" 1 -0.43273391
"6174" -0.64198655 0.02342726
"6175" -0.64853513 0.02963207
"6176" 0.17994967 -0.14800803
"6177" 0.66920042 0.6258919
"6178" -0.63017243 -0.62557953
"6179" 0.57687878 0.12915276
"6180" -0.45144989 0.51382691
"6181" 0.03672687 -0.6407883
"6182" 0.09452803 -0.58032727
"6183" 1 -0.36305079
"6184" -0.53741059 0.14223141
"6185" -0.65496811 0.65283316
"6186" -0.15168855 0.61925545
"6187" 0.66988882 -0.74032555
"6188" -0.61885009 -0.61638647
"6189" -0.616612973 -0.613927774
"6190" 0.049364488 -0.619077767
"6191" 0.197540132 -0.119823705
"6192" -0.637732775 0.024952171
"6193" 0.621044854 0.56063191
"6194" -0.407638066 0.489396732
"6195" 0.004923649 1
"6196" -0.669037522 -0.006320609
"6197" 0.042654912 -0.622513405
"6198" 0.621031959 0.567633836
"6199" -0.319463149 0.327281538
"6200" 0.19230015 -0.125389208
"6201" -0.616865948 -0.614280797
"6202" -0.661319768 0.660482198
"6203" -0.61616484 -0.61344951
"6204" 0.59659472 0.50828979
"6205" -0.41363109 0.49095789
"6206" 1 -0.47796666
"6207" 0.10853621 -0.56121219
"6208" -0.63922362 0.02320658
"6209" 0.67398835 1
"6210" -0.5606234 -0.5897442
"6211" -0.4467398 0.3108271
"6212" 0.1838159 -0.1538262
"6213" -0.0315169 0.7131319
"6214" 0.6215118 0.5673425
"6215" 0.6769584 -0.7423363
"6216" -1 -0.6707641
"6217" -0.667852494 -0.004839826
"6218" 1 -0.470097908
"6219" -0.317431397 0.342381167
"6220" 0.104591751 -0.56461453
"6221" -0.616438433 -0.61419537
"6222" -0.66756437 0.665185051
"6223" 0.555054075 0.162197674
"6224" 0.16953358 -0.15047713
"6225" 0.56796603 0.12852223
"6226" -0.50933133 0.5277059
"6227" 0.0297498 -0.63788865
"6228" -0.01601872 0.72517607
"6229" 0.65949888 0.621205
"6230" -0.62890402 0.03009522
"6231" -0.46821397 0.40737333
"6232" 1 -0.40826526
"6233" 0.67680514 0.63172674
"6234" 0.02130247 -0.63986518
"6235" 0.16017438 -0.13515028
"6236" 0.58244889 0.12730675
"6237" -0.64093577 -0.64056802
"6238" 0.0277265 -0.63352042
"6239" 0.17708288 -0.14299102
"6240" -0.02550688 0.71695117
"6241" 1 0.6197977
"6242" -0.41854527 0.20753847
"6243" -0.63810774 0.64602863
"6244" 0.56262621 0.17367731
"6245" -0.61656489 -0.61458159
"6246" -0.31707708 0.28045562
"6247" 0.6215489 0.56615505
"6248" -0.64441991 0.64611608
"6249" -0.02127661 0.71982824
"6250" 1 -0.48802758
"6251" -0.67942311 -0.01637029
"6252" 0.10093156 -0.56912195
"6253" -0.59219462 0.09121827
"6254" -0.24085103 0.52578912
"6255" 0.62758906 0.56604456
"6256" 1 -0.43893858
"6257" -0.68444951 0.66234332
"6258" -0.61632353 -0.61374158
"6259" -0.41904209 0.49395812
"6260" -0.61555395 -0.61319178
"6261" 0.10567915 -0.56227149
"6262" -0.63833671 0.02363772
"6263" 0.64869036 0.60828249
"6264" 1 -0.45813699
"6265" 0.53432499 0.10727208
"6266" 0.053919061 -0.617861735
"6267" 0.62699055 0.567011042
"6268" -0.669515507 -0.003352088
"6269" 0.193934695 -0.11643371
"6270" -0.313757177 0.338260891
"6271" -0.6656481 0.663172501
"6272" 1 -0.465406354
"6273" -0.62250753 -0.61892661
"6274" 1 -0.4382132
"6275" -0.44049226 0.50543533
"6276" 0.0630528 -0.61687662
"6277" 0.62791586 0.56331292
"6278" 0.20663963 -0.10298293
"6279" -0.6452032 0.02575971
"6280" 0.10021009 -0.57135818
"6281" -0.62776055 0.03491459
"6282" 1 -0.43759593
